True	files/Snoop Dogg & Wiz Khalifa - Young, Wild and Free ft. Bruno Mars [Official Video].mp3	2011
True	files/Sonique - It Feels So Good (Official Video).mp3	2000
True	files/Soulja Boy Tell'em - Crank That (Soulja Boy) (Official Music Video).mp3	2007
True	files/Soulja Boy Tell'em ft. Sammie - Kiss Me Thru The Phone (Official Video).mp3	2009
True	files/Sugar (Gimme Some).mp3	2005
True	files/Taio Cruz - Break Your Heart (Official Music Video) ft. Ludacris.mp3	2010
True	files/Take You There.mp3	2007
True	files/Taylor Swift - Bad Blood ft. Kendrick Lamar.mp3	2014
True	files/Teen Choice Awards 2014 - Jason Derulo - Wiggle & Talk Dirty.mp3	2014
True	files/Terror Squad - Lean Back ft. Fat Joe, Remy Ma.mp3	2004
True	files/The Black Eyed Peas - Boom Boom Pow (Official Music Video).mp3	2009
True	files/The Black Eyed Peas - Don't Phunk With My Heart (Official Music Video).mp3	2005
True	files/The Black Eyed Peas - I Gotta Feeling (Official Music Video).mp3	2009
True	files/The Black Eyed Peas - Imma Be (Official Music Video).mp3	2009
True	files/The Black Eyed Peas - Just Can't Get Enough (Official Music Video).mp3	2011
True	files/The Black Eyed Peas - My Humps (Official Music Video).mp3	2005
True	files/The Black Eyed Peas - Pump It (Official Music Video).mp3	2005
True	files/The Black Eyed Peas - Where Is The Love? (Official Music Video).mp3	2003
True	files/The Game, 50 Cent - Hate It Or Love It (Official Music Video).mp3	2005
True	files/The Game - How We Do (Official Music Video).mp3	2004
True	files/The Pussycat Dolls - Don't Cha (Official Music Video) ft. Busta Rhymes.mp3	2005
True	files/Three 6 Mafia - Stay Fly (Official Music Video).mp3	2005
True	files/T.I. - Dead & Gone ft. Justin Timberlake [Official Video].mp3	2008
True	files/T.I. - Live Your Life ft. Rihanna [Official Video].mp3	2008
True	files/Timbaland - Carry Out ft. Justin Timberlake (Official Music Video).mp3	2009
True	files/Timbaland - Give It To Me ft. Nelly Furtado, Justin Timberlake.mp3	2007
True	files/Timbaland - The Way I Are ft. Keri Hilson, D.O.E., Sebastian (Official Music Video).mp3	2007
True	files/Tinashe - 2 On (Explicit) ft. SchoolBoy Q.mp3	2014
True	files/T.I. - Whatever You Like [Official Video].mp3	2008
True	files/TLC - Unpretty (Official Video).mp3	1999
True	files/Tory Lanez - LUV.mp3	2016
True	files/Tory Lanez - Say It.mp3	2015
True	files/T-Pain - Buy U A Drank (Shawty Snappin') ft. Yung Joc.mp3	2007
True	files/T-Pain - Can't Believe It (Official HD Video) ft. Lil' Wayne.mp3	2008
True	files/T-Pain - I'm Sprung (Official HD Video).mp3	2005
True	files/Travie McCoy: Billionaire ft. Bruno Mars [OFFICIAL VIDEO].mp3	2010
True	files/Travis Scott - Antidote.mp3	2015
True	files/Travis Scott - BUTTERFLY EFFECT.mp3	2017
True	files/Travis Scott - goosebumps ft. Kendrick Lamar.mp3	2016
True	files/Travis Scott - SICKO MODE ft. Drake.mp3	2018
True	files/Trey Songz - Bottoms Up ft. Nicki Minaj [Official Music Video].mp3	2010
True	files/Trey Songz - Say Aah [Official Video].mp3	2009
True	files/Trick Daddy feat. Lil Jon & Twista - Let's Go (Official Video) [Explicit].mp3	2004
True	files/Trillville - Some Cut (Official Video) [Explicit].mp3	2004
True	files/twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO].mp3	2016
True	files/twenty one pilots: Stressed Out [OFFICIAL VIDEO].mp3	2015
True	files/Twista - Slow Jamz (Feat. Kanye West & Jamie Foxx).mp3	2003
True	files/Tyga - Faded (Official Music Video) (Explicit) ft. Lil Wayne.mp3	2012
True	files/Tyga - Rack City (Official Music Video) (Explicit).mp3	2011
True	files/Tyga - Taste (Official Video) ft. Offset.mp3	2018
True	files/Tyrese - How You Gonna Act Like That (Official Video).mp3	2002
True	files/U and Dat - E-40 ft T-pain.mp3	2006
True	files/UNK WALK IT OUT VIDEO.mp3	2006
True	files/Usher - I Don't Mind (Audio) ft. Juicy J.mp3	2014
True	files/Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris.mp3	2004
True	files/Waka Flocka Flame - "No Hands" ft. Wale & Roscoe Dash (Official Music Video).mp3	2010
True	files/will.i.am - Scream & Shout ft. Britney Spears (Official Music Video).mp3	2012
True	files/Will Smith - Switch (Official Video).mp3	2005
True	files/Wiz Khalifa - Black And Yellow [Official Music Video].mp3	2010
True	files/Wiz Khalifa Performs 'See You Again' Live At Cali Christmas 2015.mp3	2015
True	files/Wiz Khalifa - Roll Up [Official Music Video].mp3	2011
True	files/Wyclef Jean - Sweetest Girl (Dollar Bill) ft. Akon, Lil Wayne, Niia.mp3	2007
True	files/XXXTENTACION - SAD!.mp3	2018
True	files/YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj (Official Music Video).mp3	2018
True	files/Ying Yang Twins - Salt Shaker (feat. Lil Jon & The East Side Boyz).mp3	2003
True	files/Ying Yang Twins - Wait (The Whisper Song).mp3	2005
True	files/Yo Gotti - Down In the DM (Official Music Video).mp3	2015
True	files/Yo Gotti - Rake It Up ft. Nicki Minaj.mp3	2017
True	files/YoungBloodZ - Damn! (Video) ft. Lil' Jon.mp3	2003
True	files/Young Money - Bed Rock (Official Music Video).mp3	2009
True	files/Yung Joc - It's Goin Down (Official Music Video).mp3	2006
True	files/Zay Hilfigerrr & Zayion McCall – Juju On That Beat (Official Music Video).mp3	2016
